ECInstanceId;ECClassId;Element;PrimaryUAID;SubAssetUAID;URL__x0020__Primary__x0020__Asset;URL__x0020__Sub__x0020__Asset;Area;Volume;Length;Height;Layer;Total__x0020__Length
"0x210000084622";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eab9","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-421-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-421-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x210000084627";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eabc","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-422-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-422-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x210000084629";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eabd","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-422-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-422-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x210000084630";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eac3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-422-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-422-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x210000084639";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eacb","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-423-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-423-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x21000008463b";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eacc","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-423-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-423-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.29831771945602997";"0.00070067069073504449";;"";"SG-SG-SIG-G-P";
"0x21000008463d";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eacd","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-423-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-423-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.23029728665872731";"0.00053111147161809605";;"";"SG-SG-SIG-G-P";
"0x21000008463f";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eace","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-423-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-423-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"44.464039094054947";"0.11089913053482831";;"";"SG-SG-SIG-G-P";
"0x210000084641";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000004eacf","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-423-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-423-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"18.831993672124561";"3.2709758909233915";;"";"SG-SG-SIG-G-P";
"0x2100000b157e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x210000079242","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-313-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-313-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b1586";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x210000079249","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-313-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-313-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b158e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x210000079250","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-313-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-313-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b1596";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x210000079257","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-313-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-313-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b159e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007925e","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-313-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-313-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b24d6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a195","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"";
"0x2100000b24e2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a0","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.44216534585080319";"0.0079944503529851031";;"";"CV-CV-Timber-G-P";
"0x2100000b24e4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a1","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.28748178729835894";"0.0050953008560582578";;"";"CV-CV-Timber-G-P";
"0x2100000b24e6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a2","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.064999999998330282";"0.00074999999964236574";;"";"CV-CV-Timber-G-P";
"0x2100000b24e8";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06499999999952237";"0.00074999999982117962";;"";"CV-CV-Timber-G-P";
"0x2100000b24ea";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a4","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06499999999952237";"0.00074999999982117962";;"";"CV-CV-Timber-G-P";
"0x2100000b24ec";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a5","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06499999999952237";"0.00074999999982117962";;"";"CV-CV-Timber-G-P";
"0x2100000b24ee";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a6","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000020817614";"0.00075000000053641045";;"";"CV-CV-Timber-G-P";
"0x2100000b24f0";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a7","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06499999999952237";"0.00074999999982117962";;"";"CV-CV-Timber-G-P";
"0x2100000b24f2";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a8","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06500000000190656";"0.00075000000017880751";;"";"CV-CV-Timber-G-P";
"0x2100000b24f4";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1a9","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000003098649";"0.00075000000035762139";;"";"CV-CV-Timber-G-P";
"0x2100000b24f6";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1aa","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000019331677";"0.00075000000026816268";;"";"CV-CV-Timber-G-P";
"0x2100000b24f8";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1ab","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"CV-CV-Timber-G-P";0.05505396723724665
"0x2100000b24fa";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1ac","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"CV-CV-Timber-G-P";0.05488272589965518
"0x2100000b24fc";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1ad","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"CV-CV-Timber-G-P";0.05505396723724665
"0x2100000b24ff";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1af","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"CV-CV-Timber-G-P";
"0x2100000b2502";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b1","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"";"";;"";"CV-CV-Timber-G-P";
"0x2100000b2504";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b2","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000016947487";"0.0007499999999105349";;"";"CV-CV-Timber-G-P";
"0x2100000b2506";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b3","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.06500000001635145";"0.00074999999982112791";;"";"CV-CV-Timber-G-P";
"0x2100000b2508";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b4","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000023504007";"0.00075000000089401155";;"";"CV-CV-Timber-G-P";
"0x2100000b250a";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b5","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000021119816";"0.00075000000053638367";;"";"CV-CV-Timber-G-P";
"0x2100000b250c";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b6","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000020817614";"0.00075000000053641045";;"";"CV-CV-Timber-G-P";
"0x2100000b250e";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b7","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000021413665";"0.00075000000062581745";;"";"CV-CV-Timber-G-P";
"0x2100000b2510";"DgnCustomItemTypes_Central__x0020__Data__x0020__Warehouse.Asset__x0020__InformationElementAspect";{"id":"0x21000007a1b8","relClassName":"BisCore.ElementOwnsMultiAspects"};"TRU-E2-M-312-P";"";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27TRU-E2-M-312-P%27";"https://app.powerbi.com/groups/me/reports/dcd87929-db6a-4e43-930a-221bc58655b1/ReportSection2ad270ccdb4c3d382afb?filter=ALLSTRUCTURES%2FUAID%20eq%20%27%27";"0.065000000016049247";"0.00074999999982115469";;"";"CV-CV-Timber-G-P";
